,time1,CH1,CH2,CH3,CH23,time_step,time_delay,I_base,I_step
268,540.0,-12.2425,2.4,1.9175,0.482499999999999,2.0,1000.0,1.0,90.0
269,542.0,-12.0775,2.31,1.8275,0.482499999999999,2.0,1000.0,1.0,90.0
270,544.0,-12.25,2.38,1.895,0.484999999999999,2.0,1000.0,1.0,90.0
271,546.0,-12.312500000000002,2.5424999999999995,2.0324999999999998,0.51,2.0,1000.0,1.0,90.0
272,548.0,-12.132500000000002,2.395,1.885,0.51,2.0,1000.0,1.0,90.0
273,550.0,-12.145,2.295,1.7974999999999999,0.497499999999999,2.0,1000.0,1.0,90.0
274,552.0,-12.017500000000002,2.395,1.9025,0.492499999999999,2.0,1000.0,1.0,90.0
275,554.0,-12.335000000000004,2.475,1.965,0.51,2.0,1000.0,1.0,90.0
276,556.0,-12.2,2.5174999999999996,2.0324999999999998,0.485,2.0,1000.0,1.0,90.0
277,558.0,-11.9225,2.3200000000000003,1.8425,0.47750000000000004,2.0,1000.0,1.0,90.0
278,560.0,-11.980000000000002,2.395,1.8975,0.49750000000000005,2.0,1000.0,1.0,90.0
279,562.0,-11.875,2.3175,1.8325,0.484999999999999,2.0,1000.0,1.0,90.0
280,564.0,-11.697500000000002,2.3649999999999998,1.8875,0.47750000000000004,2.0,1000.0,1.0,90.0
281,566.0,-11.772499999999999,2.4299999999999997,1.9300000000000002,0.5,2.0,1000.0,1.0,90.0
282,568.0,-12.135,2.4725,1.9725000000000001,0.499999999999999,2.0,1000.0,1.0,90.0
283,570.0,-11.4825,2.355,1.855,0.5,2.0,1000.0,1.0,90.0
284,572.0,-11.91,2.49,2.0,0.49,2.0,1000.0,1.0,90.0
285,574.0,-11.6175,2.42,1.925,0.494999999999999,2.0,1000.0,1.0,90.0
286,576.0,-11.61,2.4425,1.9525000000000001,0.489999999999999,2.0,1000.0,1.0,90.0
287,578.0,-11.495000000000001,2.485,1.995,0.489999999999999,2.0,1000.0,1.0,90.0
288,580.0,-11.3875,2.3725,1.8975,0.475,2.0,1000.0,1.0,90.0
289,582.0,-11.495000000000001,2.495,2.009999999999999,0.485,2.0,1000.0,1.0,90.0
290,584.0,-11.3725,2.4975,2.0175,0.48,2.0,1000.0,1.0,90.0
291,586.0,-11.014999999999999,2.4325,1.9525000000000001,0.479999999999999,2.0,1000.0,1.0,90.0
292,588.0,-10.940000000000001,2.4625,1.9825000000000002,0.479999999999999,2.0,1000.0,1.0,90.0
293,590.0,-11.11,2.4775,1.98,0.49750000000000005,2.0,1000.0,1.0,90.0
294,592.0,-10.877500000000001,2.4775,1.9875,0.49,2.0,1000.0,1.0,90.0
295,594.0,-10.9675,2.565,2.06,0.504999999999999,2.0,1000.0,1.0,90.0
296,596.0,-10.325,2.4425,1.9525000000000001,0.489999999999999,2.0,1000.0,1.0,90.0
297,598.0,-10.5875,2.5574999999999997,2.0749999999999997,0.48250000000000004,2.0,1000.0,1.0,90.0
298,600.0,-9.5425,2.245,1.7574999999999998,0.48750000000000004,2.0,1000.0,1.0,90.0
299,602.0,-10.262500000000001,2.5974999999999997,2.105,0.49250000000000005,2.0,1000.0,1.0,90.0
300,604.0,-9.807500000000001,2.58,2.0925,0.487499999999999,2.0,1000.0,1.0,90.0
301,606.0,-9.42,2.525,2.04,0.484999999999999,2.0,1000.0,1.0,90.0
302,608.0,-9.530000000000001,2.6875,2.1725,0.514999999999999,2.0,1000.0,1.0,90.0
303,610.0,-9.0,2.6125,2.1075,0.504999999999999,2.0,1000.0,1.0,90.0
304,612.0,-8.8,2.5974999999999997,2.11,0.48750000000000004,2.0,1000.0,1.0,90.0
305,614.0,-8.5675,2.7750000000000004,2.2800000000000002,0.494999999999999,2.0,1000.0,1.0,90.0
306,616.0,-8.122500000000002,2.8549999999999995,2.37,0.485,2.0,1000.0,1.0,90.0
307,618.0,-7.242500000000001,2.555,2.07,0.484999999999999,2.0,1000.0,1.0,90.0
308,620.0,-6.9825,2.6125,2.1149999999999998,0.497499999999999,2.0,1000.0,1.0,90.0
309,622.0,-6.542500000000001,2.6100000000000003,2.1225,0.48750000000000004,2.0,1000.0,1.0,90.0
310,624.0,-6.45,2.719999999999999,2.23,0.489999999999999,2.0,1000.0,1.0,90.0
311,626.0,-6.152500000000001,2.615,2.1325,0.482499999999999,2.0,1000.0,1.0,90.0
312,628.0,-6.512500000000001,2.88,2.3874999999999997,0.492499999999999,2.0,1000.0,1.0,90.0
313,630.0,-5.525000000000001,2.7075,2.2,0.507499999999999,2.0,1000.0,1.0,90.0
314,632.0,-5.540000000000001,2.6525,2.1525,0.499999999999999,2.0,1000.0,1.0,90.0
315,634.0,-5.317500000000001,2.71,2.225,0.484999999999999,2.0,1000.0,1.0,90.0
316,636.0,-5.1225000000000005,2.6500000000000004,2.1625,0.487499999999999,2.0,1000.0,1.0,90.0
317,638.0,-5.1075,2.719999999999999,2.2525,0.467499999999999,2.0,1000.0,1.0,90.0
318,640.0,-5.205000000000001,2.7525,2.2675,0.484999999999999,2.0,1000.0,1.0,90.0
319,642.0,-4.7825,2.7275,2.2475,0.479999999999999,2.0,1000.0,1.0,90.0
320,644.0,-4.845000000000001,2.7375,2.27,0.467499999999999,2.0,1000.0,1.0,90.0
321,646.0000000000001,-4.7025,2.525,2.0425,0.482499999999999,2.0,1000.0,1.0,90.0
322,648.0,-4.970000000000001,3.0575,2.58,0.47750000000000004,2.0,1000.0,1.0,90.0
323,650.0,-4.6775,2.745,2.27,0.475,2.0,1000.0,1.0,90.0
324,652.0,-4.5375,2.7700000000000005,2.285,0.484999999999999,2.0,1000.0,1.0,90.0
325,654.0,-4.43,2.7,2.2025,0.497499999999999,2.0,1000.0,1.0,90.0
326,656.0000000000001,-4.335,2.6125,2.11,0.502499999999999,2.0,1000.0,1.0,90.0
327,658.0,-4.4875,2.8525,2.3649999999999998,0.487499999999999,2.0,1000.0,1.0,90.0
328,660.0,-4.355,2.6875,2.2225,0.464999999999999,2.0,1000.0,1.0,90.0
329,662.0,-4.7225,2.8100000000000005,2.3125,0.49750000000000005,2.0,1000.0,1.0,90.0
330,664.0,-4.912499999999999,2.719999999999999,2.2175000000000002,0.502499999999999,2.0,1000.0,1.0,90.0
331,666.0000000000001,-4.3925,2.685,2.19,0.495,2.0,1000.0,1.0,90.0
332,668.0,-3.8850000000000002,2.6525,2.145,0.507499999999999,2.0,1000.0,1.0,90.0
333,670.0,-4.699999999999999,2.7275,2.215,0.512499999999999,2.0,1000.0,1.0,90.0
334,672.0,-5.3625,3.125,2.6475,0.47750000000000004,2.0,1000.0,1.0,90.0
335,674.0,-4.7375,2.7125,2.235,0.477499999999999,2.0,1000.0,1.0,90.0
336,676.0000000000001,-5.0175,2.965,2.4975,0.467499999999999,2.0,1000.0,1.0,90.0
337,678.0,-4.770000000000001,2.66,2.1725,0.48750000000000004,2.0,1000.0,1.0,90.0
338,680.0,-5.12,2.8375,2.3499999999999996,0.487499999999999,2.0,1000.0,1.0,90.0
339,682.0,-5.065,2.75,2.259999999999999,0.49,2.0,1000.0,1.0,90.0
340,684.0,-5.035,2.7300000000000004,2.245,0.484999999999999,2.0,1000.0,1.0,90.0
341,686.0000000000001,-5.3475,2.7300000000000004,2.2475,0.48250000000000004,2.0,1000.0,1.0,90.0
342,688.0,-5.0275,2.725,2.2625,0.462499999999999,2.0,1000.0,1.0,90.0
343,690.0,-5.227500000000001,2.7350000000000003,2.255,0.48,2.0,1000.0,1.0,90.0
344,692.0,-5.357500000000001,2.685,2.2075,0.47750000000000004,2.0,1000.0,1.0,90.0
345,694.0,-5.3625,2.745,2.2675,0.47750000000000004,2.0,1000.0,1.0,90.0
346,696.0000000000001,-5.4925,2.6675,2.1625,0.504999999999999,2.0,1000.0,1.0,90.0
347,698.0,-5.3825,2.665,2.1825,0.482499999999999,2.0,1000.0,1.0,90.0
348,700.0,-5.357500000000001,2.6574999999999998,2.1625,0.494999999999999,2.0,1000.0,1.0,90.0
349,702.0,-5.685000000000001,2.7125,2.2125,0.499999999999999,2.0,1000.0,1.0,90.0
350,704.0,-5.8425,2.885,2.37,0.514999999999999,2.0,1000.0,1.0,90.0
351,706.0000000000001,-5.630000000000001,2.7275,2.24,0.487499999999999,2.0,1000.0,1.0,90.0
352,708.0,-6.0675,2.7775,2.285,0.492499999999999,2.0,1000.0,1.0,90.0
353,710.0,-5.48,2.6950000000000003,2.1925,0.5025000000000001,2.0,1000.0,1.0,90.0
354,712.0,-5.535,2.7125,2.24,0.47249999999999903,2.0,1000.0,1.0,90.0
355,714.0,-5.955,2.7525,2.27,0.482499999999999,2.0,1000.0,1.0,90.0
356,716.0000000000001,-5.5875,2.6550000000000002,2.1574999999999998,0.49750000000000005,2.0,1000.0,1.0,90.0
357,718.0,-5.787500000000001,2.7525,2.245,0.507499999999999,2.0,1000.0,1.0,90.0
358,720.0,-5.68,2.6475,2.1475,0.499999999999999,2.0,1000.0,1.0,90.0
359,722.0,-5.61,2.67,2.17,0.5,2.0,1000.0,1.0,90.0
360,724.0,-6.072500000000001,2.759999999999999,2.259999999999999,0.499999999999999,2.0,1000.0,1.0,90.0
361,726.0000000000001,-5.925000000000001,2.66,2.1574999999999998,0.5025000000000001,2.0,1000.0,1.0,90.0
362,728.0,-5.830000000000001,2.6550000000000002,2.1574999999999998,0.49750000000000005,2.0,1000.0,1.0,90.0
363,730.0,-5.877500000000001,2.6574999999999998,2.175,0.482499999999999,2.0,1000.0,1.0,90.0
364,732.0,-5.735,2.679999999999999,2.175,0.504999999999999,2.0,1000.0,1.0,90.0
365,734.0,-5.585,2.6550000000000002,2.1475,0.5075000000000001,2.0,1000.0,1.0,90.0
366,736.0000000000001,-6.040000000000001,2.8875,2.3775,0.509999999999999,2.0,1000.0,1.0,90.0
367,738.0,-5.605000000000001,2.6950000000000003,2.1975,0.49750000000000005,2.0,1000.0,1.0,90.0
368,740.0,-5.8125,2.6525,2.1375,0.514999999999999,2.0,1000.0,1.0,90.0
369,742.0,-5.8,2.6750000000000003,2.19,0.485,2.0,1000.0,1.0,90.0
370,744.0,-5.677500000000001,2.6975,2.195,0.502499999999999,2.0,1000.0,1.0,90.0
371,746.0000000000001,-5.745,2.7675,2.2800000000000002,0.487499999999999,2.0,1000.0,1.0,90.0
372,748.0,-6.007500000000001,2.6900000000000004,2.1975,0.49250000000000005,2.0,1000.0,1.0,90.0
373,750.0,-5.7650000000000015,2.6224999999999996,2.13,0.49250000000000005,2.0,1000.0,1.0,90.0
374,752.0,-5.4575000000000005,2.6550000000000002,2.1775,0.477499999999999,2.0,1000.0,1.0,90.0
375,754.0,-5.96,2.8075,2.3125,0.494999999999999,2.0,1000.0,1.0,90.0
376,756.0000000000001,-5.750000000000001,2.6574999999999998,2.155,0.502499999999999,2.0,1000.0,1.0,90.0
377,758.0,-5.6825,2.6825,2.1775,0.505,2.0,1000.0,1.0,90.0
378,760.0,-5.785,2.6900000000000004,2.2025,0.487499999999999,2.0,1000.0,1.0,90.0
379,762.0,-5.6875,2.7225,2.2325,0.49,2.0,1000.0,1.0,90.0
380,764.0,-5.5600000000000005,2.6,2.105,0.494999999999999,2.0,1000.0,1.0,90.0
381,766.0000000000001,-5.88,2.7,2.2125,0.48750000000000004,2.0,1000.0,1.0,90.0
382,768.0000000000001,-6.092500000000001,2.92,2.4225,0.497499999999999,2.0,1000.0,1.0,90.0
383,770.0,-5.8575,2.705,2.2125,0.49250000000000005,2.0,1000.0,1.0,90.0
384,772.0,-5.902500000000001,2.8025,2.3075,0.495,2.0,1000.0,1.0,90.0
385,774.0,-5.940000000000001,2.7024999999999997,2.2125,0.49,2.0,1000.0,1.0,90.0
386,776.0000000000001,-5.9125000000000005,2.94,2.4699999999999998,0.46999999999999903,2.0,1000.0,1.0,90.0
387,778.0000000000001,-5.790000000000001,2.7150000000000003,2.19,0.525,2.0,1000.0,1.0,90.0
388,780.0,-5.5,2.625,2.1225,0.502499999999999,2.0,1000.0,1.0,90.0
389,782.0,-5.535,2.6900000000000004,2.1925,0.49750000000000005,2.0,1000.0,1.0,90.0
390,784.0,-5.5325000000000015,2.67,2.1875,0.48250000000000004,2.0,1000.0,1.0,90.0
391,786.0000000000001,-5.950000000000001,2.7775,2.285,0.492499999999999,2.0,1000.0,1.0,90.0
392,788.0000000000001,-5.657500000000001,2.6900000000000004,2.19,0.5,2.0,1000.0,1.0,90.0
393,790.0,-5.6425,2.6475,2.14,0.507499999999999,2.0,1000.0,1.0,90.0
394,792.0,-5.6225000000000005,2.5675,2.065,0.502499999999999,2.0,1000.0,1.0,90.0
395,794.0,-5.702500000000001,2.51,2.005,0.504999999999999,2.0,1000.0,1.0,90.0
396,796.0000000000001,-5.555,2.7,2.2025,0.497499999999999,2.0,1000.0,1.0,90.0
397,798.0000000000001,-5.4725,2.4299999999999997,1.94,0.49,2.0,1000.0,1.0,90.0
398,800.0,-5.8675,2.665,2.1675,0.49750000000000005,2.0,1000.0,1.0,90.0
399,802.0,-5.640000000000001,2.6,2.1125,0.48750000000000004,2.0,1000.0,1.0,90.0
400,804.0,-6.125,2.8049999999999993,2.3075,0.497499999999999,2.0,1000.0,1.0,90.0
401,806.0000000000001,-5.9625,2.7525,2.2475,0.504999999999999,2.0,1000.0,1.0,90.0
402,808.0000000000001,-6.2250000000000005,2.8899999999999997,2.3775,0.5125,2.0,1000.0,1.0,90.0
403,810.0,-5.890000000000001,2.6374999999999997,2.145,0.49250000000000005,2.0,1000.0,1.0,90.0
404,812.0,-5.952500000000001,2.665,2.165,0.499999999999999,2.0,1000.0,1.0,90.0
405,814.0,-5.8175,2.64,2.15,0.49,2.0,1000.0,1.0,90.0
406,816.0000000000001,-5.82,2.5824999999999996,2.0975,0.485,2.0,1000.0,1.0,90.0
407,818.0000000000001,-5.957500000000001,2.7475,2.265,0.482499999999999,2.0,1000.0,1.0,90.0
408,820.0,-5.9750000000000005,2.7075,2.2325,0.47499999999999903,2.0,1000.0,1.0,90.0
409,822.0,-5.8975,2.6675,2.1875,0.479999999999999,2.0,1000.0,1.0,90.0
410,824.0,-5.84,2.6100000000000003,2.11,0.5,2.0,1000.0,1.0,90.0
411,826.0000000000001,-6.0025,2.665,2.175,0.49,2.0,1000.0,1.0,90.0
412,828.0000000000001,-6.195,2.7550000000000003,2.2775,0.47750000000000004,2.0,1000.0,1.0,90.0
413,830.0,-5.5,2.5625,2.0749999999999997,0.48750000000000004,2.0,1000.0,1.0,90.0
414,832.0,-5.93,2.6425,2.1425,0.5,2.0,1000.0,1.0,90.0
415,834.0,-5.877500000000001,2.6525,2.1525,0.499999999999999,2.0,1000.0,1.0,90.0
416,836.0000000000001,-5.96,2.7150000000000003,2.2175000000000002,0.497499999999999,2.0,1000.0,1.0,90.0
417,838.0000000000001,-5.702500000000001,2.6224999999999996,2.1174999999999997,0.505,2.0,1000.0,1.0,90.0
418,840.0,-5.917500000000001,2.6900000000000004,2.205,0.484999999999999,2.0,1000.0,1.0,90.0
419,842.0,-5.93,2.6975,2.185,0.512499999999999,2.0,1000.0,1.0,90.0
420,844.0,-5.7475000000000005,2.6174999999999997,2.125,0.492499999999999,2.0,1000.0,1.0,90.0
421,846.0000000000001,-5.8175,2.6500000000000004,2.1574999999999998,0.49250000000000005,2.0,1000.0,1.0,90.0
422,848.0000000000001,-5.7225,2.5925,2.1125,0.48,2.0,1000.0,1.0,90.0
423,850.0,-5.8975,2.6475,2.1574999999999998,0.489999999999999,2.0,1000.0,1.0,90.0
424,852.0,-5.9225,2.6425,2.155,0.48750000000000004,2.0,1000.0,1.0,90.0
425,854.0,-6.007500000000001,2.6975,2.21,0.487499999999999,2.0,1000.0,1.0,90.0
426,856.0000000000001,-5.797500000000001,2.58,2.11,0.47,2.0,1000.0,1.0,90.0
427,858.0000000000001,-5.03,2.3125,1.8074999999999999,0.504999999999999,2.0,1000.0,1.0,90.0
428,860.0,-5.750000000000001,2.7150000000000003,2.2225,0.492499999999999,2.0,1000.0,1.0,90.0
429,862.0,-5.7650000000000015,2.64,2.135,0.505,2.0,1000.0,1.0,90.0
430,864.0,-5.772500000000001,2.5925,2.0949999999999998,0.49750000000000005,2.0,1000.0,1.0,90.0
431,866.0000000000001,-5.74,2.7725,2.27,0.502499999999999,2.0,1000.0,1.0,90.0
432,868.0000000000001,-6.1375,2.8975,2.395,0.502499999999999,2.0,1000.0,1.0,90.0
433,870.0,-5.735,2.6550000000000002,2.1425,0.512499999999999,2.0,1000.0,1.0,90.0
434,872.0,-5.8,2.6325,2.1425,0.49,2.0,1000.0,1.0,90.0
435,874.0,-5.5875,2.63,2.1325,0.497499999999999,2.0,1000.0,1.0,90.0
436,876.0000000000001,-5.6975,2.6475,2.1525,0.494999999999999,2.0,1000.0,1.0,90.0
437,878.0000000000001,-5.212500000000001,2.3025,1.8025,0.5,2.0,1000.0,1.0,90.0
438,880.0,-5.335,2.705,2.2075,0.49750000000000005,2.0,1000.0,1.0,90.0
439,882.0,-5.6475,2.595,2.12,0.47499999999999903,2.0,1000.0,1.0,90.0
440,884.0,-5.597500000000001,2.595,2.1075,0.48750000000000004,2.0,1000.0,1.0,90.0
441,886.0000000000001,-5.702500000000001,2.6500000000000004,2.145,0.504999999999999,2.0,1000.0,1.0,90.0
442,888.0000000000001,-5.8925,2.765,2.2625,0.502499999999999,2.0,1000.0,1.0,90.0
443,890.0,-5.710000000000001,2.625,2.12,0.504999999999999,2.0,1000.0,1.0,90.0
444,892.0,-5.772500000000001,2.6550000000000002,2.1574999999999998,0.49750000000000005,2.0,1000.0,1.0,90.0
445,894.0,-5.615,2.6075,2.09,0.517499999999999,2.0,1000.0,1.0,90.0
446,896.0000000000001,-5.585,2.6125,2.1149999999999998,0.497499999999999,2.0,1000.0,1.0,90.0
447,898.0000000000001,-5.6425,2.705,2.2025,0.502499999999999,2.0,1000.0,1.0,90.0
448,900.0,-5.885,2.6950000000000003,2.1975,0.49750000000000005,2.0,1000.0,1.0,90.0
449,902.0,-5.862500000000001,2.6425,2.1475,0.495,2.0,1000.0,1.0,90.0
450,904.0,-5.825,2.6224999999999996,2.1125,0.51,2.0,1000.0,1.0,90.0
451,906.0,-5.7925,2.7424999999999997,2.2375,0.504999999999999,2.0,1000.0,1.0,90.0
452,908.0,-5.915,2.75,2.2525,0.49750000000000005,2.0,1000.0,1.0,90.0
453,910.0,-5.505,2.63,2.15,0.48,2.0,1000.0,1.0,90.0
454,912.0,-5.8175,2.66,2.16,0.499999999999999,2.0,1000.0,1.0,90.0
455,914.0,-5.612500000000001,2.41,1.92,0.49,2.0,1000.0,1.0,90.0
456,916.0,-5.8725000000000005,2.75,2.2425,0.507499999999999,2.0,1000.0,1.0,90.0
457,918.0,-5.625,2.6100000000000003,2.12,0.49,2.0,1000.0,1.0,90.0
458,920.0,-5.640000000000001,2.6425,2.1625,0.48,2.0,1000.0,1.0,90.0
459,922.0,-5.7125,2.6875,2.185,0.502499999999999,2.0,1000.0,1.0,90.0
460,924.0,-5.750000000000001,2.75,2.2375,0.5125,2.0,1000.0,1.0,90.0
461,926.0,-6.0025,2.7225,2.23,0.49250000000000005,2.0,1000.0,1.0,90.0
462,928.0,-6.1475,2.8025,2.3175,0.485,2.0,1000.0,1.0,90.0
463,930.0,-5.6425,2.6350000000000002,2.145,0.489999999999999,2.0,1000.0,1.0,90.0
464,932.0,-5.940000000000001,2.6950000000000003,2.195,0.499999999999999,2.0,1000.0,1.0,90.0
465,934.0,-5.7525,2.67,2.17,0.5,2.0,1000.0,1.0,90.0
466,936.0,-5.7700000000000005,2.585,2.0975,0.487499999999999,2.0,1000.0,1.0,90.0
467,938.0,-5.9,2.6750000000000003,2.1825,0.492499999999999,2.0,1000.0,1.0,90.0
468,940.0,-5.707500000000001,2.705,2.2075,0.49750000000000005,2.0,1000.0,1.0,90.0
469,942.0,-5.6325,2.5925,2.0949999999999998,0.49750000000000005,2.0,1000.0,1.0,90.0
470,944.0,-5.9275,2.7175,2.205,0.5125,2.0,1000.0,1.0,90.0
471,946.0,-5.7700000000000005,2.6,2.1149999999999998,0.484999999999999,2.0,1000.0,1.0,90.0
472,948.0,-6.2925,2.9025,2.385,0.5175,2.0,1000.0,1.0,90.0
473,950.0,-5.425,2.58,2.0949999999999998,0.485,2.0,1000.0,1.0,90.0
474,952.0,-5.6725,2.6950000000000003,2.1925,0.5025000000000001,2.0,1000.0,1.0,90.0
475,954.0,-5.6425,2.6075,2.11,0.497499999999999,2.0,1000.0,1.0,90.0
476,956.0,-5.5875,2.5824999999999996,2.09,0.49250000000000005,2.0,1000.0,1.0,90.0
477,958.0,-5.700000000000001,2.505,2.007499999999999,0.49750000000000005,2.0,1000.0,1.0,90.0
478,960.0,-5.475,2.5174999999999996,2.04,0.47750000000000004,2.0,1000.0,1.0,90.0
479,962.0,-5.7325,2.6275,2.135,0.492499999999999,2.0,1000.0,1.0,90.0
480,964.0,-5.5725,2.6475,2.1775,0.46999999999999903,2.0,1000.0,1.0,90.0
481,966.0,-5.612500000000001,2.5574999999999997,2.08,0.47750000000000004,2.0,1000.0,1.0,90.0
482,968.0,-5.822500000000001,2.685,2.205,0.479999999999999,2.0,1000.0,1.0,90.0
483,970.0,-5.797500000000001,2.625,2.14,0.484999999999999,2.0,1000.0,1.0,90.0
484,972.0,-5.6875,2.5275,2.04,0.487499999999999,2.0,1000.0,1.0,90.0
485,974.0,-5.9675,2.6675,2.195,0.47249999999999903,2.0,1000.0,1.0,90.0
486,976.0,-5.8675,2.6624999999999996,2.15,0.5125,2.0,1000.0,1.0,90.0
487,978.0,-5.925000000000001,2.5925,2.0925,0.499999999999999,2.0,1000.0,1.0,90.0
488,980.0,-5.6175,2.6075,2.14,0.467499999999999,2.0,1000.0,1.0,90.0
489,982.0,-5.827500000000001,2.6350000000000002,2.1574999999999998,0.47750000000000004,2.0,1000.0,1.0,90.0
490,984.0,-5.945,2.719999999999999,2.2225,0.497499999999999,2.0,1000.0,1.0,90.0
491,986.0,-5.8075,2.63,2.135,0.495,2.0,1000.0,1.0,90.0
492,988.0,-6.092500000000001,2.835,2.3525,0.48250000000000004,2.0,1000.0,1.0,90.0
493,990.0,-5.945,2.6725,2.17,0.5025000000000001,2.0,1000.0,1.0,90.0
494,992.0,-6.0150000000000015,2.7325,2.2475,0.484999999999999,2.0,1000.0,1.0,90.0
495,994.0,-5.9725,2.6825,2.1975,0.485,2.0,1000.0,1.0,90.0
496,996.0,-5.5425,2.425,1.9500000000000002,0.47499999999999903,2.0,1000.0,1.0,90.0
497,998.0,-5.757500000000001,2.745,2.25,0.495,2.0,1000.0,1.0,90.0
498,1000.0,-5.745,2.575,2.0675,0.5075000000000001,2.0,1000.0,1.0,90.0
499,1002.0,-5.7650000000000015,2.74,2.2275,0.5125,2.0,1000.0,1.0,90.0
500,1004.0,-5.48,2.56,2.0774999999999997,0.482499999999999,2.0,1000.0,1.0,90.0
501,1006.0,-5.8,2.6900000000000004,2.1875,0.5025000000000001,2.0,1000.0,1.0,90.0
502,1008.0,-5.8675,2.679999999999999,2.1875,0.492499999999999,2.0,1000.0,1.0,90.0
503,1010.0,-5.757500000000001,2.7125,2.235,0.477499999999999,2.0,1000.0,1.0,90.0
504,1012.0,-5.58,2.5374999999999996,2.0549999999999997,0.48250000000000004,2.0,1000.0,1.0,90.0
505,1014.0,-5.590000000000001,2.5625,2.0625,0.5,2.0,1000.0,1.0,90.0
506,1016.0,-5.295,2.49,2.005,0.485,2.0,1000.0,1.0,90.0
507,1018.0,-5.33,2.575,2.0875,0.48750000000000004,2.0,1000.0,1.0,90.0
508,1020.0,-5.485000000000001,2.5824999999999996,2.1075,0.475,2.0,1000.0,1.0,90.0
509,1022.0,-5.525000000000001,2.6224999999999996,2.15,0.47250000000000003,2.0,1000.0,1.0,90.0
510,1024.0,-5.88,2.67,2.1574999999999998,0.5125,2.0,1000.0,1.0,90.0
511,1026.0,-5.5,2.5725,2.105,0.467499999999999,2.0,1000.0,1.0,90.0
512,1028.0,-5.735,2.6574999999999998,2.1574999999999998,0.499999999999999,2.0,1000.0,1.0,90.0
513,1030.0,-5.6725,2.58,2.0949999999999998,0.485,2.0,1000.0,1.0,90.0
514,1032.0,-5.69,2.605,2.1375,0.467499999999999,2.0,1000.0,1.0,90.0
515,1034.0,-5.6825,2.63,2.15,0.48,2.0,1000.0,1.0,90.0
516,1036.0,-5.6175,2.6275,2.1375,0.489999999999999,2.0,1000.0,1.0,90.0
517,1038.0,-5.8825,2.7475,2.255,0.492499999999999,2.0,1000.0,1.0,90.0
518,1040.0,-5.515000000000001,2.585,2.1025,0.482499999999999,2.0,1000.0,1.0,90.0
519,1042.0,-5.8925,2.6075,2.13,0.477499999999999,2.0,1000.0,1.0,90.0
520,1044.0,-5.630000000000001,2.6075,2.1125,0.494999999999999,2.0,1000.0,1.0,90.0
521,1046.0,-5.827500000000001,2.6574999999999998,2.18,0.477499999999999,2.0,1000.0,1.0,90.0
522,1048.0,-5.745,2.625,2.16,0.464999999999999,2.0,1000.0,1.0,90.0
523,1050.0,-5.66,2.5875,2.1075,0.479999999999999,2.0,1000.0,1.0,90.0
524,1052.0,-5.7325,2.6174999999999997,2.1275,0.489999999999999,2.0,1000.0,1.0,90.0
525,1054.0,-5.605000000000001,2.6025,2.1325,0.46999999999999903,2.0,1000.0,1.0,90.0
526,1056.0,-6.062500000000001,2.7975,2.325,0.47250000000000003,2.0,1000.0,1.0,90.0
527,1058.0,-5.585,2.555,2.0875,0.4675,2.0,1000.0,1.0,90.0
528,1060.0,-5.5075,2.645,2.1574999999999998,0.48750000000000004,2.0,1000.0,1.0,90.0
529,1062.0,-5.627500000000001,2.6275,2.1574999999999998,0.46999999999999903,2.0,1000.0,1.0,90.0
530,1064.0,-5.627500000000001,2.6224999999999996,2.1375,0.485,2.0,1000.0,1.0,90.0
531,1066.0,-5.4825,2.595,2.1125,0.48250000000000004,2.0,1000.0,1.0,90.0
532,1068.0,-5.645000000000001,2.74,2.25,0.49,2.0,1000.0,1.0,90.0
533,1070.0,-5.565000000000001,2.5625,2.065,0.49750000000000005,2.0,1000.0,1.0,90.0
534,1072.0,-6.007500000000001,2.7225,2.2275,0.495,2.0,1000.0,1.0,90.0
535,1074.0,-5.775,2.6725,2.1925,0.48,2.0,1000.0,1.0,90.0
536,1076.0,-5.477500000000001,2.665,2.165,0.499999999999999,2.0,1000.0,1.0,90.0
537,1078.0,-5.7375,2.71,2.2,0.509999999999999,2.0,1000.0,1.0,90.0
538,1080.0,-5.5875,2.5875,2.1075,0.479999999999999,2.0,1000.0,1.0,90.0
539,1082.0,-5.5875,2.5974999999999997,2.11,0.48750000000000004,2.0,1000.0,1.0,90.0
540,1084.0,-5.76,2.7150000000000003,2.2125,0.5025000000000001,2.0,1000.0,1.0,90.0
541,1086.0,-5.675,2.6,2.1149999999999998,0.484999999999999,2.0,1000.0,1.0,90.0
542,1088.0,-5.8,2.745,2.2475,0.49750000000000005,2.0,1000.0,1.0,90.0
543,1090.0,-5.8875,2.8025,2.3200000000000003,0.48250000000000004,2.0,1000.0,1.0,90.0
544,1092.0,-5.5875,2.6550000000000002,2.1775,0.477499999999999,2.0,1000.0,1.0,90.0
545,1094.0,-5.7325,2.6500000000000004,2.155,0.494999999999999,2.0,1000.0,1.0,90.0
546,1096.0,-5.577500000000001,2.6624999999999996,2.1775,0.485,2.0,1000.0,1.0,90.0
547,1098.0,-5.5875,2.645,2.15,0.495,2.0,1000.0,1.0,90.0
548,1100.0,-5.4125,2.5774999999999997,2.1075,0.47,2.0,1000.0,1.0,90.0
549,1102.0,-5.6425,2.605,2.1075,0.49750000000000005,2.0,1000.0,1.0,90.0
550,1104.0,-5.665,2.6475,2.165,0.482499999999999,2.0,1000.0,1.0,90.0
